source_frame,target_frame,source_index,target_index,tick,gap,row_max_certainty,row_min_certainty,target_pred_label,target_pred_name,target_pred_confidence,target_self_nll_loss,target_certainty_score,target_uncertainty_score,attention_peak,attention_entropy
frame_000,frame_004,0,4,10,4,False,False,179,"Staffordshire bullterrier, Staffordshire bull terrier",0.08990158621946841,2.409039693394721,0.4511691927909851,0.5488308072090149,0.06127722494537563,5.014658041082681
frame_000,frame_005,0,5,10,5,False,False,359,"black-footed ferret, ferret, Mustela nigripes",0.3258567716103659,1.1212973450467576,0.5600395202636719,0.4399604797363281,0.08389007176048097,4.9410123605905545
frame_000,frame_006,0,6,10,6,False,False,735,poncho,0.3153688322974792,1.1540124289383362,0.5591838359832764,0.44081616401672363,0.0821478867321122,4.654533541780777
frame_000,frame_007,0,7,10,7,False,False,452,"bonnet, poke bonnet",0.2554848175949607,1.3645922934328754,0.5537025928497314,0.44629740715026855,0.05498452858749489,4.775679159580333
frame_000,frame_008,0,8,10,8,True,False,285,Egyptian cat,0.9983422915093401,0.0016590840097299164,0.9977468252182007,0.0022531747817993164,0.04736235675237288,4.660120146233832
frame_000,frame_009,0,9,10,9,False,False,285,Egyptian cat,0.9908343413457807,0.009207921747781178,0.9884383082389832,0.011561691761016846,0.0597611470546033,4.6388289193236005
frame_000,frame_010,0,10,10,10,False,False,285,Egyptian cat,0.7750272904812815,0.2548570367245375,0.8198966383934021,0.1801033616065979,0.0736402722583867,4.569813982697651
frame_000,frame_011,0,11,10,11,False,False,285,Egyptian cat,0.9927004897722851,0.0073262820126679395,0.9914448261260986,0.008555173873901367,0.0699327284260682,4.517616586427577
frame_000,frame_012,0,12,10,12,False,False,285,Egyptian cat,0.9957637413287515,0.0042452570369415354,0.9949667453765869,0.005033254623413086,0.0759109547283363,4.492470677102611
frame_000,frame_013,0,13,10,13,False,False,285,Egyptian cat,0.9861438344768446,0.01395305826711657,0.9849602580070496,0.01503974199295044,0.1056111182407887,4.341177596089296
frame_000,frame_014,0,14,10,14,False,False,285,Egyptian cat,0.9592124693166382,0.04164267564874269,0.9606310129165649,0.03936898708343506,0.09821074554320176,4.373968014190318
frame_000,frame_015,0,15,10,15,False,False,285,Egyptian cat,0.9055422932904367,0.09922129563683724,0.9173482656478882,0.08265173435211182,0.08253507952855223,4.41886950095247
frame_000,frame_001,0,1,20,1,False,False,179,"Staffordshire bullterrier, Staffordshire bull terrier",0.34809961673095474,1.0552665851967928,0.5549149513244629,0.4450850486755371,0.03478312090946108,5.056851624097444
frame_000,frame_002,0,2,20,2,False,True,452,"bonnet, poke bonnet",0.09751649791252708,2.3277337059333725,0.39947032928466797,0.600529670715332,0.03806507124310266,5.016377178722117
frame_000,frame_003,0,3,20,3,False,False,452,"bonnet, poke bonnet",0.13718925061807521,1.9863939150244958,0.4539071321487427,0.5460928678512573,0.049760277754073975,4.8422106225308585
frame_000,frame_004,0,4,20,4,False,False,237,miniature pinscher,0.11928493027518894,2.1262402757515204,0.46534234285354614,0.5346576571464539,0.03715444386220308,5.061107695577955
frame_000,frame_005,0,5,20,5,False,False,240,Appenzeller,0.10668264259665633,2.2378968087278786,0.4267544150352478,0.5732455849647522,0.02794436211302588,5.163086879516981
frame_000,frame_006,0,6,20,6,False,False,703,park bench,0.11443577502051339,2.1677415302119627,0.47908276319503784,0.5209172368049622,0.026310311727807484,5.169152075720362
frame_000,frame_007,0,7,20,7,False,False,452,"bonnet, poke bonnet",0.20130409679728967,1.6029385948430885,0.5207684636116028,0.4792315363883972,0.0293941573795476,5.223146062740893
frame_000,frame_008,0,8,20,8,True,False,285,Egyptian cat,0.9988088373017521,0.0011918726964063042,0.9980785846710205,0.0019214153289794922,0.017714995842166247,5.461439432187011
frame_000,frame_009,0,9,20,9,False,False,285,Egyptian cat,0.9897294398172327,0.010323666318776237,0.9875651001930237,0.012434899806976318,0.021641146290560496,5.398874799715934
frame_000,frame_010,0,10,20,10,False,False,285,Egyptian cat,0.6660570700112189,0.4063799214054509,0.7878318428993225,0.2121681571006775,0.03197005329103443,5.185398232386639
frame_000,frame_011,0,11,20,11,False,False,285,Egyptian cat,0.9968313350160349,0.0031736958330499387,0.9953821301460266,0.004617869853973389,0.03472390760250354,5.103576493391734
frame_000,frame_012,0,12,20,12,False,False,285,Egyptian cat,0.9978700213539433,0.002132250276829617,0.9968751072883606,0.0031248927116394043,0.033012777996386626,5.0625278573405526
frame_000,frame_013,0,13,20,13,False,False,285,Egyptian cat,0.9741864551682043,0.026152561249560335,0.9733821153640747,0.026617884635925293,0.03846855056869929,5.03284005640809
frame_000,frame_014,0,14,20,14,False,False,285,Egyptian cat,0.9249397782930553,0.07802664813715321,0.9295470714569092,0.07045292854309082,0.04016054469548611,4.987673949845096
frame_000,frame_015,0,15,20,15,False,False,285,Egyptian cat,0.9086227283430305,0.0958253112844325,0.9170733094215393,0.0829266905784607,0.04165318538222527,4.945193436469204
frame_000,frame_001,0,1,30,1,False,False,749,"quill, quill pen",0.22991580292827052,1.4700421113053785,0.5759024620056152,0.42409753799438477,0.011671139020920929,5.892612733681183
frame_000,frame_002,0,2,30,2,False,True,749,"quill, quill pen",0.16170490435381032,1.8219821829034828,0.5112547278404236,0.4887452721595764,0.012877652133849407,5.890449888661637
frame_000,frame_003,0,3,30,3,False,False,749,"quill, quill pen",0.17655609812872652,1.7341166166847017,0.5644675493240356,0.43553245067596436,0.012262136730956118,5.891650174247852
frame_000,frame_004,0,4,30,4,False,False,237,miniature pinscher,0.21517107658779808,1.5363218622003867,0.5203133821487427,0.4796866178512573,0.008621024821341475,5.9389758912090365
frame_000,frame_005,0,5,30,5,False,False,255,Leonberg,0.2203428760308035,1.512570418460462,0.5354921817779541,0.4645078182220459,0.01378184380563714,5.913958763385859
frame_000,frame_006,0,6,30,6,False,False,187,Yorkshire terrier,0.18859686633595274,1.6681435243187348,0.5936232209205627,0.40637677907943726,0.009305243300408675,5.901091118032218
frame_000,frame_007,0,7,30,7,False,False,187,Yorkshire terrier,0.3134099448894993,1.1602432173061779,0.7024943828582764,0.29750561714172363,0.009305969876841985,5.9239431810874335
frame_000,frame_008,0,8,30,8,True,False,285,Egyptian cat,0.9994469670532103,0.0005531859259140237,0.999130368232727,0.0008696317672729492,0.013137757681622059,5.973533618442225
frame_000,frame_009,0,9,30,9,False,False,285,Egyptian cat,0.9881334985810282,0.011937470340873446,0.9870608448982239,0.012939155101776123,0.009317151344563613,5.983224528089614
frame_000,frame_010,0,10,30,10,False,False,285,Egyptian cat,0.7024989646724703,0.35311135155116524,0.8278930187225342,0.17210698127746582,0.011800901870029409,5.887976870459965
frame_000,frame_011,0,11,30,11,False,False,285,Egyptian cat,0.9961973382830535,0.0038099102165762844,0.9947184324264526,0.005281567573547363,0.01229351566073309,5.872694778908068
frame_000,frame_012,0,12,30,12,False,False,285,Egyptian cat,0.9951469478203389,0.0048648664764883165,0.9941042065620422,0.005895793437957764,0.009518801250037897,5.902721683260156
frame_000,frame_013,0,13,30,13,False,False,285,Egyptian cat,0.969101647196429,0.031385773525371086,0.9697583317756653,0.030241668224334717,0.012168416655666573,5.887571891148037
frame_000,frame_014,0,14,30,14,False,False,285,Egyptian cat,0.9433070772949376,0.058363410656565584,0.9469696283340454,0.05303037166595459,0.018760930848079522,5.852939900741232
frame_000,frame_015,0,15,30,15,False,False,285,Egyptian cat,0.9360606150364864,0.06607504494699512,0.9411917328834534,0.05880826711654663,0.011460916025442643,5.86240385628882
frame_000,frame_001,0,1,40,1,False,False,281,"tabby, tabby cat",0.10642572445681629,2.240307960085863,0.5505198240280151,0.44948017597198486,0.11433451639305202,3.93720368947592
frame_000,frame_002,0,2,40,2,False,False,32,"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",0.637166434208702,0.45072437934455145,0.72383052110672,0.27616947889328003,0.07785038909105602,4.107313994051072
frame_000,frame_003,0,3,40,3,False,True,452,"bonnet, poke bonnet",0.25326232184106834,1.3733294821857456,0.5361505150794983,0.4638494849205017,0.13055903956121026,3.799346422304441
frame_000,frame_004,0,4,40,4,False,False,159,Rhodesian ridgeback,0.24572640149095465,1.4035365510521505,0.5584396123886108,0.44156038761138916,0.12340416127050546,3.5558451343524724
frame_000,frame_005,0,5,40,5,False,False,255,Leonberg,0.17985725539193825,1.7155917683034119,0.5430154800415039,0.4569845199584961,0.1510089945269925,3.687538212351912
frame_000,frame_006,0,6,40,6,False,False,32,"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",0.46446316293146966,0.7668730286492025,0.6848572492599487,0.31514275074005127,0.12423957367868751,3.488416570924915
frame_000,frame_007,0,7,40,7,False,False,187,Yorkshire terrier,0.4049646156274907,0.9039555845134863,0.7023158073425293,0.2976841926574707,0.09357232615818885,3.824180766220419
frame_000,frame_008,0,8,40,8,True,False,285,Egyptian cat,0.9999111748564928,8.882908869378703e-05,0.999836266040802,0.00016373395919799805,0.07151202629431858,4.079124407098781
frame_000,frame_009,0,9,40,9,False,False,285,Egyptian cat,0.9973666745062049,0.0026367987942670368,0.9968904256820679,0.003109574317932129,0.06261509496295321,4.092894728034804
frame_000,frame_010,0,10,40,10,False,False,285,Egyptian cat,0.8806338632152141,0.12711333169258587,0.9265038967132568,0.07349610328674316,0.07458776136532023,3.8750960776400465
frame_000,frame_011,0,11,40,11,False,False,285,Egyptian cat,0.9989997200969949,0.0010007805168110728,0.9986549019813538,0.0013450980186462402,0.07679562289669237,3.914361151306439
frame_000,frame_012,0,12,40,12,False,False,285,Egyptian cat,0.9991511313602377,0.0008492291327679702,0.9989095330238342,0.0010904669761657715,0.08655305991217116,3.8688947246670766
frame_000,frame_013,0,13,40,13,False,False,285,Egyptian cat,0.9962999861193003,0.003706875863575654,0.9955837726593018,0.004416227340698242,0.11798945827422112,3.6354389525116604
frame_000,frame_014,0,14,40,14,False,False,285,Egyptian cat,0.9888182266404848,0.011244759357492917,0.988090991973877,0.011909008026123047,0.10072178310188017,3.6559998814815167
frame_000,frame_015,0,15,40,15,False,False,285,Egyptian cat,0.9746514968466734,0.02567531101249987,0.9751741886138916,0.0248258113861084,0.11595486656599496,3.782419340998121
frame_000,frame_001,0,1,50,1,False,False,359,"black-footed ferret, ferret, Mustela nigripes",0.1897769356385125,1.6619059194816703,0.6113784313201904,0.38862156867980957,0.08340342433106741,4.476041459911734
frame_000,frame_002,0,2,50,2,False,False,32,"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",0.24763942737025169,1.3957815126813333,0.5630105137825012,0.4369894862174988,0.06988838564323682,4.492129267178781
frame_000,frame_003,0,3,50,3,False,False,452,"bonnet, poke bonnet",0.36729675048674926,1.0015851732232868,0.5991365909576416,0.4008634090423584,0.060110954804818706,4.314563576621213
frame_000,frame_004,0,4,50,4,False,True,106,wombat,0.2834766853523643,1.2606253978121096,0.5615552663803101,0.43844473361968994,0.08876121055226724,4.329130929963839
frame_000,frame_005,0,5,50,5,False,False,255,Leonberg,0.35593751340431634,1.033000087681451,0.6171365976333618,0.3828634023666382,0.14419396851173147,4.252842692749137
frame_000,frame_006,0,6,50,6,False,False,359,"black-footed ferret, ferret, Mustela nigripes",0.35460302754000034,1.036756347476615,0.6387323141098022,0.36126768589019775,0.08213217537939158,4.195244167496912
frame_000,frame_007,0,7,50,7,False,False,187,Yorkshire terrier,0.31459349910086487,1.1564739525865146,0.6784020662307739,0.3215979337692261,0.0730059526008321,4.492235403224763
frame_000,frame_008,0,8,50,8,True,False,285,Egyptian cat,0.9999670671450581,3.293339724019795e-05,0.9999382495880127,6.175041198730469e-05,0.06041000896932851,4.543063360454024
frame_000,frame_009,0,9,50,9,False,False,285,Egyptian cat,0.9993443894676697,0.0006558255388942058,0.9990822076797485,0.0009177923202514648,0.061450149285993544,4.630453497689398
frame_000,frame_010,0,10,50,10,False,False,285,Egyptian cat,0.9088304024665833,0.09559677815646772,0.9408591985702515,0.059140801429748535,0.07763341272517213,4.369722977699593
frame_000,frame_011,0,11,50,11,False,False,285,Egyptian cat,0.9997179201179066,0.00028211967410651795,0.999549150466919,0.0004508495330810547,0.05493757162865325,4.321408654200567
frame_000,frame_012,0,12,50,12,False,False,285,Egyptian cat,0.9996655376202674,0.0003345183247489558,0.999516487121582,0.00048351287841796875,0.0790064635723464,4.254731759066443
frame_000,frame_013,0,13,50,13,False,False,285,Egyptian cat,0.9951208438678264,0.004891098074691236,0.9941160082817078,0.005883991718292236,0.06745335945877438,4.210455284260062
frame_000,frame_014,0,14,50,14,False,False,285,Egyptian cat,0.9869806481515863,0.013104846476851506,0.9865276217460632,0.013472378253936768,0.07498141548316431,4.1917578351710265
frame_000,frame_015,0,15,50,15,False,False,285,Egyptian cat,0.9336466154563402,0.0686572683904636,0.9492235779762268,0.05077642202377319,0.07333710678972302,4.322056561430508
frame_001,frame_000,1,0,5,-1,False,False,359,"black-footed ferret, ferret, Mustela nigripes",0.3789808661243953,0.9702695603340361,0.601797878742218,0.398202121257782,0.036890045268174784,5.344635625544475
frame_001,frame_002,1,2,5,1,False,False,452,"bonnet, poke bonnet",0.21241509519128746,1.5492129225008506,0.5305840373039246,0.46941596269607544,0.026963537239130777,5.366314850774985
frame_001,frame_003,1,3,5,2,False,False,452,"bonnet, poke bonnet",0.42350864493434687,0.8591813520302565,0.6070246696472168,0.3929753303527832,0.036427977756970764,5.235320017381996
frame_001,frame_004,1,4,5,3,False,False,452,"bonnet, poke bonnet",0.2460023511613723,1.4024141855288934,0.5142706632614136,0.4857293367385864,0.04327099039826476,5.310823081279427
frame_001,frame_005,1,5,5,4,False,True,411,apron,0.09575743003612179,2.345937055643495,0.48953211307525635,0.5104678869247437,0.050547376692493505,5.353180877422162
frame_001,frame_006,1,6,5,5,False,False,359,"black-footed ferret, ferret, Mustela nigripes",0.19767809991887428,1.6211153292516887,0.5310007333755493,0.4689992666244507,0.05168033441004025,5.245117408147282
frame_001,frame_007,1,7,5,6,False,False,452,"bonnet, poke bonnet",0.44331995157814924,0.8134635313001954,0.6498110294342041,0.3501889705657959,0.02602610904706886,5.418233516648648
frame_001,frame_008,1,8,5,7,False,False,285,Egyptian cat,0.5191619695251346,0.6555393644931922,0.6891446113586426,0.3108553886413574,0.015293801960989187,5.5174555708430955
frame_001,frame_009,1,9,5,8,False,False,452,"bonnet, poke bonnet",0.4715944427477647,0.7516358942141257,0.6695315837860107,0.33046841621398926,0.024729386083309695,5.481296413939923
frame_001,frame_010,1,10,5,9,False,False,359,"black-footed ferret, ferret, Mustela nigripes",0.19242948987383107,1.6480254787232447,0.5576224327087402,0.44237756729125977,0.02789121639577555,5.344669885622148
frame_001,frame_011,1,11,5,10,False,False,285,Egyptian cat,0.4738782610246267,0.7468048235557543,0.6628512144088745,0.3371487855911255,0.021830228836035685,5.303500179502634
frame_001,frame_012,1,12,5,11,True,False,285,Egyptian cat,0.5649142611741608,0.5710813094851415,0.7071616649627686,0.29283833503723145,0.03153563318471912,5.323431221968945
frame_001,frame_013,1,13,5,12,False,False,285,Egyptian cat,0.31342014997011164,1.1602106563915155,0.590308666229248,0.40969133377075195,0.030965436099468852,5.2982870908703585
frame_001,frame_014,1,14,5,13,False,False,452,"bonnet, poke bonnet",0.23302859013760355,1.456594128490778,0.5613734722137451,0.4386265277862549,0.0239650401092554,5.296135012377819
frame_001,frame_015,1,15,5,14,False,False,359,"black-footed ferret, ferret, Mustela nigripes",0.24221995725738119,1.41790905135122,0.5859725475311279,0.41402745246887207,0.02633761055087245,5.279209739153787
frame_001,frame_000,1,0,10,-1,False,False,359,"black-footed ferret, ferret, Mustela nigripes",0.2095988355838609,1.5625598819711923,0.5145654082298279,0.4854345917701721,0.04235287304541483,4.933594728222182
frame_001,frame_002,1,2,10,1,False,True,86,partridge,0.07924246388130926,2.535242963726696,0.4395156502723694,0.5604843497276306,0.04384147331642132,4.986380125929418
frame_001,frame_003,1,3,10,2,False,False,86,partridge,0.6505952907097935,0.4298675033493575,0.7204797267913818,0.27952027320861816,0.05362766315149104,4.884997473410292
frame_001,frame_004,1,4,10,3,False,False,179,"Staffordshire bullterrier, Staffordshire bull terrier",0.08990158621946841,2.409039693394721,0.4511691927909851,0.5488308072090149,0.05258851040145987,5.060171897614149
frame_001,frame_005,1,5,10,4,False,False,359,"black-footed ferret, ferret, Mustela nigripes",0.3258567716103659,1.1212973450467576,0.5600395202636719,0.4399604797363281,0.06941812424859094,5.054106023690354
frame_001,frame_006,1,6,10,5,False,False,735,poncho,0.3153688322974792,1.1540124289383362,0.5591838359832764,0.44081616401672363,0.07362848523285646,4.726235593605208
frame_001,frame_007,1,7,10,6,False,False,452,"bonnet, poke bonnet",0.2554848175949607,1.3645922934328754,0.5537025928497314,0.44629740715026855,0.050805314488219816,4.814095818734752
frame_001,frame_008,1,8,10,7,True,False,285,Egyptian cat,0.9983422915093401,0.0016590840097299164,0.9977468252182007,0.0022531747817993164,0.04886835847376486,4.6767296205483255
frame_001,frame_009,1,9,10,8,False,False,285,Egyptian cat,0.9908343413457807,0.009207921747781178,0.9884383082389832,0.011561691761016846,0.05764706460919064,4.664088012596665
frame_001,frame_010,1,10,10,9,False,False,285,Egyptian cat,0.7750272904812815,0.2548570367245375,0.8198966383934021,0.1801033616065979,0.07376180615999912,4.563215194573447
frame_001,frame_011,1,11,10,10,False,False,285,Egyptian cat,0.9927004897722851,0.0073262820126679395,0.9914448261260986,0.008555173873901367,0.06941471932653272,4.499002267210292
frame_001,frame_012,1,12,10,11,False,False,285,Egyptian cat,0.9957637413287515,0.0042452570369415354,0.9949667453765869,0.005033254623413086,0.07170726423436172,4.500303531946328
frame_001,frame_013,1,13,10,12,False,False,285,Egyptian cat,0.9861438344768446,0.01395305826711657,0.9849602580070496,0.01503974199295044,0.09766369584671715,4.366486510608071
frame_001,frame_014,1,14,10,13,False,False,285,Egyptian cat,0.9592124693166382,0.04164267564874269,0.9606310129165649,0.03936898708343506,0.08762793366740874,4.395355506451556
frame_001,frame_015,1,15,10,14,False,False,285,Egyptian cat,0.9055422932904367,0.09922129563683724,0.9173482656478882,0.08265173435211182,0.07597016459621653,4.443378815701059
frame_001,frame_000,1,0,20,-1,False,False,198,standard schnauzer,0.2167652532574265,1.5289402932142373,0.5381695032119751,0.4618304967880249,0.03789688641761181,5.161862930122558
frame_001,frame_002,1,2,20,1,False,True,452,"bonnet, poke bonnet",0.09751649791252708,2.3277337059333725,0.39947032928466797,0.600529670715332,0.04159396482716473,4.948477812800988
frame_001,frame_003,1,3,20,2,False,False,452,"bonnet, poke bonnet",0.13718925061807521,1.9863939150244958,0.4539071321487427,0.5460928678512573,0.04355945459424932,4.81088594277005
frame_001,frame_004,1,4,20,3,False,False,237,miniature pinscher,0.11928493027518894,2.1262402757515204,0.46534234285354614,0.5346576571464539,0.0428108504113866,4.991069016155173
frame_001,frame_005,1,5,20,4,False,False,240,Appenzeller,0.10668264259665633,2.2378968087278786,0.4267544150352478,0.5732455849647522,0.03457591294976771,5.131592984992485
frame_001,frame_006,1,6,20,5,False,False,703,park bench,0.11443577502051339,2.1677415302119627,0.47908276319503784,0.5209172368049622,0.02936718258815044,5.131099881982678
frame_001,frame_007,1,7,20,6,False,False,452,"bonnet, poke bonnet",0.20130409679728967,1.6029385948430885,0.5207684636116028,0.4792315363883972,0.03326778839820083,5.161310963936617
frame_001,frame_008,1,8,20,7,True,False,285,Egyptian cat,0.9988088373017521,0.0011918726964063042,0.9980785846710205,0.0019214153289794922,0.021227068830921597,5.39707305912418
frame_001,frame_009,1,9,20,8,False,False,285,Egyptian cat,0.9897294398172327,0.010323666318776237,0.9875651001930237,0.012434899806976318,0.023461408907737007,5.3543808643795545
frame_001,frame_010,1,10,20,9,False,False,285,Egyptian cat,0.6660570700112189,0.4063799214054509,0.7878318428993225,0.2121681571006775,0.04279164316940977,5.091585298447487
frame_001,frame_011,1,11,20,10,False,False,285,Egyptian cat,0.9968313350160349,0.0031736958330499387,0.9953821301460266,0.004617869853973389,0.0434088038703068,4.999392592175775
frame_001,frame_012,1,12,20,11,False,False,285,Egyptian cat,0.9978700213539433,0.002132250276829617,0.9968751072883606,0.0031248927116394043,0.03735232048923846,4.987183978831913
frame_001,frame_013,1,13,20,12,False,False,285,Egyptian cat,0.9741864551682043,0.026152561249560335,0.9733821153640747,0.026617884635925293,0.0431697289392332,4.943079367799227
frame_001,frame_014,1,14,20,13,False,False,285,Egyptian cat,0.9249397782930553,0.07802664813715321,0.9295470714569092,0.07045292854309082,0.04744348692876523,4.90834378657797
frame_001,frame_015,1,15,20,14,False,False,285,Egyptian cat,0.9086227283430305,0.0958253112844325,0.9170733094215393,0.0829266905784607,0.04201997152692663,4.870009808899897
frame_001,frame_000,1,0,30,-1,False,False,198,standard schnauzer,0.21914889466251447,1.5180038958785467,0.6094505786895752,0.3905494213104248,0.009905148385905426,5.901975702625151
frame_001,frame_002,1,2,30,1,False,True,749,"quill, quill pen",0.16170490435381032,1.8219821829034828,0.5112547278404236,0.4887452721595764,0.011141155829880185,5.902921983206343
frame_001,frame_003,1,3,30,2,False,False,749,"quill, quill pen",0.17655609812872652,1.7341166166847017,0.5644675493240356,0.43553245067596436,0.011352326753249216,5.897642532888129
frame_001,frame_004,1,4,30,3,False,False,237,miniature pinscher,0.21517107658779808,1.5363218622003867,0.5203133821487427,0.4796866178512573,0.010639107887680507,5.942576616711298
frame_001,frame_005,1,5,30,4,False,False,255,Leonberg,0.2203428760308035,1.512570418460462,0.5354921817779541,0.4645078182220459,0.0164525900759135,5.915670102890021
frame_001,frame_006,1,6,30,5,False,False,187,Yorkshire terrier,0.18859686633595274,1.6681435243187348,0.5936232209205627,0.40637677907943726,0.010553425127099272,5.893923649625476
frame_001,frame_007,1,7,30,6,False,False,187,Yorkshire terrier,0.3134099448894993,1.1602432173061779,0.7024943828582764,0.29750561714172363,0.010515454274361558,5.928484920281506
frame_001,frame_008,1,8,30,7,True,False,285,Egyptian cat,0.9994469670532103,0.0005531859259140237,0.999130368232727,0.0008696317672729492,0.011154452319661135,5.966502402630512
frame_001,frame_009,1,9,30,8,False,False,285,Egyptian cat,0.9881334985810282,0.011937470340873446,0.9870608448982239,0.012939155101776123,0.008938967987271925,5.979258724286851
frame_001,frame_010,1,10,30,9,False,False,285,Egyptian cat,0.7024989646724703,0.35311135155116524,0.8278930187225342,0.17210698127746582,0.010181648670430914,5.878887689534439
frame_001,frame_011,1,11,30,10,False,False,285,Egyptian cat,0.9961973382830535,0.0038099102165762844,0.9947184324264526,0.005281567573547363,0.010325403982770374,5.86793649786703
frame_001,frame_012,1,12,30,11,False,False,285,Egyptian cat,0.9951469478203389,0.0048648664764883165,0.9941042065620422,0.005895793437957764,0.00929303174083336,5.888126261847873
frame_001,frame_013,1,13,30,12,False,False,285,Egyptian cat,0.969101647196429,0.031385773525371086,0.9697583317756653,0.030241668224334717,0.011147419078003607,5.871736199068201
frame_001,frame_014,1,14,30,13,False,False,285,Egyptian cat,0.9433070772949376,0.058363410656565584,0.9469696283340454,0.05303037166595459,0.016840070446124716,5.847687046309895
frame_001,frame_015,1,15,30,14,False,False,285,Egyptian cat,0.9360606150364864,0.06607504494699512,0.9411917328834534,0.05880826711654663,0.010047246910579236,5.867052198215733
frame_001,frame_000,1,0,40,-1,False,False,359,"black-footed ferret, ferret, Mustela nigripes",0.31397885287339145,1.1584296428788008,0.6505299806594849,0.34947001934051514,0.10551597891749404,4.0049735808198825
frame_001,frame_002,1,2,40,1,False,False,32,"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",0.637166434208702,0.45072437934455145,0.72383052110672,0.27616947889328003,0.0799888062502969,4.216941743583196
frame_001,frame_003,1,3,40,2,False,True,452,"bonnet, poke bonnet",0.25326232184106834,1.3733294821857456,0.5361505150794983,0.4638494849205017,0.11763785089390083,3.9495043725310417
frame_001,frame_004,1,4,40,3,False,False,159,Rhodesian ridgeback,0.24572640149095465,1.4035365510521505,0.5584396123886108,0.44156038761138916,0.11234458460252518,3.7253927606826616
frame_001,frame_005,1,5,40,4,False,False,255,Leonberg,0.17985725539193825,1.7155917683034119,0.5430154800415039,0.4569845199584961,0.13487919652609995,3.8486019387760573
frame_001,frame_006,1,6,40,5,False,False,32,"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",0.46446316293146966,0.7668730286492025,0.6848572492599487,0.31514275074005127,0.1223391836407852,3.5497077711287797
